plant_id,plant_type,country,capacity_mw,generation_mwh,co2_emissions_tons,energy_price_eur_mwh,date
295,Solar,Italy,26.26,781.06,550.19,150.02,2023-02-18
142,Coal,Germany,127.44,2935.6,1390.4,45.32,2023-07-20
156,Hydro,Germany,336.05,2213.87,77.94,142.7,2023-07-04
241,Coal,Germany,296.11,4864.41,1323.19,141.86,2024-02-13
309,Gas,Germany,107.32,520.12,1431.53,82.13,2024-02-28
171,Gas,Netherlands,97.18,3771.64,1416.55,118.91,2023-10-17
323,Solar,Germany,224.95,1779.01,1701.6,46.85,2024-12-15
126,Hydro,Italy,11.69,3501.61,1726.35,102.12,2024-12-06
227,Hydro,Germany,6.18,4790.42,400.8,81.02,2023-06-29
205,Wind,Italy,310.34,4493.78,1157.32,113.5,2023-03-26
264,Wind,Germany,166.02,610.98,41.27,52.96,2024-12-22
314,Gas,Germany,16.84,4388.17,177.23,72.62,2024-04-01
170,Coal,Netherlands,232.6,1985.29,837.78,121.37,2024-06-11
303,Coal,Germany,468.1,399.61,76.89,197.89,2024-07-15
252,Solar,Spain,131.18,1078.25,691.8,101.25,2023-04-07
166,Hydro,Netherlands,129.28,191.36,1279.24,82.67,2023-06-27
189,Gas,Netherlands,236.65,740.07,1630.85,52.24,2023-07-03
359,Coal,Spain,78.49,2363.67,870.82,140.23,2023-02-02
461,Wind,Netherlands,320.78,4728.92,970.74,127.77,2023-03-04
327,Gas,Germany,420.43,4057.97,12.14,124.31,2024-03-21
178,Solar,Spain,101.29,2680.48,1732.88,26.36,2024-07-10
195,Gas,Germany,331.07,1652.46,1968.22,150.53,2023-07-10
448,Coal,Netherlands,444.56,190.67,902.07,120.29,2024-12-02
429,Solar,France,452.02,333.29,607.12,29.53,2023-09-08
481,Wind,Spain,278.68,3671.07,351.78,117.91,2023-10-17
345,Wind,Italy,80.39,2745.45,1449.5,142.96,2024-12-10
371,Coal,Netherlands,331.29,652.31,822.6,42.17,2023-01-29
256,Solar,France,368.73,4317.82,676.76,189.45,2023-05-07
215,Wind,Netherlands,378.39,2613.21,1180.95,171.52,2024-12-17
117,Solar,Germany,467.5,4193.59,1622.68,24.09,2024-12-08
271,Gas,Germany,309.56,3903.4,1417.51,51.96,2024-09-28
115,Hydro,Germany,235.73,1700.16,1622.24,139.73,2023-06-20
339,Hydro,France,253.76,3528.67,1062.02,53.09,2023-03-30
485,Hydro,Germany,164.16,4962.07,1151.58,160.42,2024-04-06
155,Wind,Netherlands,33.35,3752.75,26.27,75.48,2024-12-26
178,Coal,Netherlands,360.15,1358.2,861.14,174.73,2023-01-17
202,Hydro,Netherlands,14.83,2979.72,1606.44,33.4,2023-04-07
383,Coal,Spain,36.74,2193.12,1241.45,94.03,2024-03-31
292,Hydro,Netherlands,170.39,1535.04,1383.07,190.48,2023-06-10
104,Gas,Germany,465.88,1456.82,297.6,58.96,2024-05-28
205,Hydro,Spain,244.15,2329.36,1828.32,117.77,2024-04-01
377,Coal,Spain,111.51,1586.24,1498.29,63.78,2023-12-29
472,Wind,Spain,449.04,781.07,1794.9,81.15,2023-03-09
199,Gas,Spain,287.99,3796.87,576.82,33.8,2024-12-20
337,Coal,France,188.06,1500.51,1168.73,23.68,2024-04-30
368,Solar,Netherlands,359.28,1896.72,1607.23,44.77,2023-03-06
420,Hydro,France,223.36,4520.16,831.53,71.23,2024-10-26
499,Gas,Italy,366.34,3327.94,679.96,142.02,2023-10-18
185,Wind,France,113.1,4647.47,810.18,137.22,2024-05-01
419,Solar,Spain,79.34,3026.53,1273.92,111.22,2023-01-01
131,Hydro,Netherlands,233.16,1809.97,738.53,98.47,2024-04-20
435,Gas,Netherlands,163.2,1152.12,440.07,105.62,2024-06-30
150,Coal,Germany,304.55,4134.67,1014.16,116.49,2023-06-02
178,Hydro,France,395.45,2272.54,136.88,143.96,2023-03-29
285,Gas,Netherlands,451.24,3271.98,1809.7,149.5,2024-02-09
273,Hydro,Italy,381.46,3722.55,1865.81,179.17,2023-09-07
205,Gas,Italy,174.17,1269.31,1968.44,85.51,2023-11-05
162,Coal,France,365.05,4882.04,1513.66,55.55,2023-12-10
175,Hydro,Germany,267.29,1216.01,1604.94,85.93,2023-10-06
415,Gas,Italy,453.51,3800.13,1677.62,109.52,2023-04-09
420,Solar,Germany,354.91,800.17,346.51,118.65,2024-07-30
472,Wind,France,79.37,4873.77,410.73,170.97,2024-06-22
180,Gas,Netherlands,43.66,1294.85,1640.05,47.49,2023-11-11
460,Gas,Germany,274.2,2601.24,834.01,149.4,2024-12-20
227,Gas,Italy,185.7,1875.98,1583.65,119.31,2024-03-26
282,Hydro,Germany,88.21,4524.56,289.09,102.92,2024-09-02
342,Wind,Netherlands,399.84,2633.86,97.67,178.38,2023-09-25
284,Hydro,Netherlands,190.83,3376.24,794.79,118.89,2024-11-14
319,Gas,Italy,47.58,1136.93,542.9,168.64,2023-03-26
170,Gas,Germany,134.82,4732.31,1623.41,159.35,2023-05-16
441,Wind,Germany,340.06,1807.61,1834.15,78.69,2024-06-10
253,Solar,Spain,325.73,544.66,1307.47,135.54,2023-02-23
344,Hydro,Italy,134.92,1129.86,210.92,88.17,2024-06-01
239,Solar,Germany,173.9,1010.97,30.37,93.35,2023-07-27
170,Gas,France,29.66,585.5,1557.2,180.04,2023-04-11
145,Gas,Spain,476.87,2481.12,1743.03,80.6,2023-07-30
146,Coal,Italy,166.94,1591.97,1895.63,184.71,2023-11-03
178,Coal,Netherlands,465.06,2497.46,1435.21,170.43,2024-09-18
248,Solar,Italy,407.87,442.21,63.67,194.95,2023-05-15
497,Coal,France,170.91,2965.43,957.65,47.95,2024-06-09
229,Wind,France,348.6,3176.86,980.06,37.25,2023-01-08
226,Solar,Netherlands,239.44,1311.04,85.6,26.28,2023-08-30
464,Coal,Netherlands,488.44,2866.93,1821.74,187.79,2023-07-22
218,Coal,Netherlands,321.05,1556.95,1527.74,20.16,2023-08-20
456,Wind,Spain,261.94,825.47,410.47,21.47,2023-12-15
361,Wind,France,320.8,3418.54,1304.29,62.18,2023-08-23
343,Solar,Netherlands,114.02,4184.54,1625.55,131.47,2023-04-09
481,Hydro,France,156.66,810.22,1708.22,34.76,2023-10-19
202,Wind,Spain,357.78,4445.91,1735.84,103.96,2024-04-25
136,Coal,Spain,46.44,3012.6,1569.3,111.78,2024-08-24
241,Solar,France,154.78,3877.14,1238.25,131.64,2023-03-24
136,Hydro,Netherlands,311.69,3481.28,172.33,112.5,2023-07-04
107,Solar,Italy,497.87,4423.01,522.32,199.95,2023-05-02
330,Coal,Germany,463.21,345.66,1065.8,159.62,2024-12-16
432,Hydro,France,416.95,4935.06,735.07,57.88,2023-11-04
496,Hydro,Spain,252.91,4406.34,1422.42,45.55,2024-07-11
395,Wind,Netherlands,403.35,264.44,236.63,33.78,2023-05-30
206,Gas,Germany,281.67,1299.69,1886.78,58.86,2023-02-14
447,Coal,France,231.94,2699.73,678.05,20.92,2024-08-26
117,Gas,Italy,115.64,4288.62,1035.11,49.77,2024-07-06
412,Coal,Italy,475.71,1595.98,670.22,131.72,2024-06-06
182,Solar,Spain,301.11,296.52,1597.05,48.22,2024-08-15
387,Gas,Spain,339.3,3910.37,308.07,95.76,2023-11-17
293,Hydro,Spain,74.83,2198.21,709.2,165.84,2024-08-01
314,Wind,France,218.27,3817.04,1230.4,178.89,2023-11-21
380,Coal,Italy,482.51,1661.42,91.77,40.42,2024-12-18
319,Wind,Italy,380.05,4102.84,1221.37,138.59,2024-10-10
388,Coal,Spain,441.99,1837.0,1392.39,74.38,2023-08-02
443,Hydro,Spain,200.96,2408.28,1900.97,115.79,2023-05-28
293,Hydro,Netherlands,37.9,4689.67,1950.56,30.24,2024-07-15
257,Hydro,Italy,178.98,782.92,522.54,114.48,2024-08-01
203,Hydro,Spain,191.12,2931.85,1337.79,153.61,2023-07-14
133,Hydro,Spain,154.06,4078.52,167.37,26.41,2024-01-17
201,Wind,Spain,265.72,3472.05,1443.11,176.67,2024-04-04
226,Solar,Netherlands,100.1,2161.39,666.38,146.64,2024-04-02
313,Gas,Italy,469.15,4022.43,425.14,153.7,2023-04-04
424,Wind,Italy,454.22,2422.18,35.84,88.14,2024-07-02
395,Gas,Italy,134.49,3237.17,1051.62,104.03,2024-07-25
278,Solar,Netherlands,327.48,1712.12,358.42,94.27,2024-08-20
179,Coal,France,253.06,334.46,1159.5,148.88,2024-03-18
240,Solar,Netherlands,128.78,1062.6,1022.05,50.05,2024-02-29
130,Solar,Germany,449.06,2364.08,1237.33,35.14,2024-11-17
471,Coal,Netherlands,119.38,4474.79,488.6,137.12,2023-10-13
162,Gas,Germany,314.19,702.31,235.92,169.54,2024-09-10
147,Hydro,Spain,171.0,1617.02,1565.78,54.92,2023-03-14
186,Coal,Germany,413.92,1684.21,1982.56,149.71,2024-12-15
403,Coal,Netherlands,312.06,3902.7,759.55,76.87,2024-11-21
160,Solar,France,417.13,2741.45,774.66,77.81,2023-12-10
495,Coal,Italy,177.12,2108.96,1731.67,51.2,2024-07-17
433,Wind,Netherlands,10.53,360.23,348.35,141.44,2024-09-20
373,Hydro,Italy,114.72,4853.84,691.46,119.89,2024-03-09
383,Solar,Germany,408.14,4045.44,557.53,117.15,2024-07-28
179,Gas,Spain,161.85,328.69,252.86,41.56,2024-12-27
279,Gas,Spain,163.23,279.76,1087.31,67.97,2023-05-24
371,Gas,Netherlands,227.57,1300.6,1253.85,94.42,2024-05-21
176,Gas,Germany,140.96,301.7,1757.1,133.02,2024-11-01
320,Gas,Germany,404.51,3718.19,1296.92,122.58,2024-03-10
492,Solar,Italy,164.25,1065.17,100.63,112.19,2023-08-22
381,Wind,Germany,303.96,4412.37,97.66,145.75,2023-02-14
127,Wind,France,228.26,3071.5,117.88,188.87,2023-07-03
460,Gas,Spain,147.24,2453.8,506.04,185.18,2024-04-30
176,Wind,France,136.33,604.99,501.53,120.81,2024-11-06
263,Hydro,France,253.44,696.11,1551.74,133.36,2024-09-13
108,Wind,Italy,109.37,649.88,98.61,73.92,2024-06-15
274,Coal,Germany,176.09,1098.3,1220.12,79.08,2023-02-08
406,Gas,Italy,24.49,565.62,1192.92,74.25,2024-03-20
175,Coal,Spain,396.2,1638.71,1025.32,92.69,2023-06-01
344,Coal,Italy,26.6,4070.09,45.95,37.67,2023-12-21
221,Gas,France,436.77,775.23,1650.43,98.55,2024-01-03
284,Solar,Italy,28.45,1531.74,755.71,43.21,2024-03-31
131,Wind,Germany,424.85,2276.15,896.53,169.57,2023-06-10
349,Hydro,Italy,323.86,3088.5,1340.26,117.57,2024-08-05
156,Solar,Germany,255.45,1224.81,1326.98,154.84,2024-11-14
409,Hydro,France,76.75,3089.13,552.7,59.24,2023-10-22
471,Gas,Germany,132.11,960.01,22.87,82.83,2024-11-13
243,Wind,Germany,346.62,3155.65,1610.8,33.94,2023-02-21
417,Solar,Germany,258.51,3953.32,1512.73,176.27,2024-09-24
183,Gas,Germany,259.6,164.55,1282.31,134.44,2024-01-12
155,Solar,Spain,70.95,4683.67,1869.77,92.31,2024-08-04
378,Coal,Netherlands,240.17,3578.11,408.79,196.23,2023-03-15
372,Wind,Spain,297.18,4751.99,207.19,55.31,2023-01-25
265,Wind,Italy,65.54,1360.12,1997.75,79.19,2024-03-26
257,Gas,Spain,487.3,4694.74,1736.83,113.3,2024-05-23
348,Gas,Spain,415.87,2295.15,83.17,141.69,2024-08-16
285,Gas,Germany,162.15,800.37,660.52,119.53,2023-08-05
177,Wind,Italy,283.88,3699.54,1035.47,169.94,2023-06-24
121,Coal,Italy,281.69,3488.73,1256.47,60.68,2024-04-06
207,Wind,France,57.78,4613.07,832.9,188.08,2023-09-26
372,Gas,Germany,221.9,1554.71,175.17,128.6,2023-06-27
351,Hydro,Spain,107.84,3164.71,946.01,92.51,2023-09-09
114,Coal,France,169.94,4802.36,1093.57,130.58,2023-01-21
469,Wind,France,472.22,4368.21,629.37,47.92,2024-03-06
403,Hydro,Spain,277.91,4120.62,317.41,111.13,2023-11-12
259,Coal,Italy,38.12,4399.4,1036.0,105.68,2024-07-31
304,Wind,Germany,337.78,4229.19,555.47,32.67,2023-11-14
212,Gas,Germany,499.33,1926.77,478.15,135.15,2024-01-14
267,Wind,Spain,88.01,126.96,1447.63,105.4,2024-10-04
452,Coal,Germany,343.05,4938.72,1119.02,179.63,2024-12-14
352,Gas,Netherlands,413.01,3885.57,1486.36,180.09,2024-08-11
285,Solar,France,422.81,1167.91,896.02,68.31,2023-11-17
446,Hydro,France,355.23,3752.56,154.93,145.9,2024-09-19
326,Gas,Netherlands,455.38,1854.64,985.0,196.69,2024-08-31
115,Gas,Germany,20.88,1271.38,1190.58,59.97,2023-05-14
255,Coal,Italy,36.76,2851.47,1553.43,60.72,2024-07-23
453,Coal,Netherlands,71.6,102.78,1165.85,30.59,2024-08-21
210,Hydro,Netherlands,26.44,4883.55,1591.56,142.16,2024-04-15
100,Coal,France,64.37,4717.78,1025.39,154.31,2023-10-08
140,Gas,Italy,409.39,3961.07,1223.98,149.9,2024-07-24
147,Hydro,Italy,448.75,314.51,45.1,177.84,2023-02-22
207,Hydro,Germany,171.31,420.64,1722.97,38.47,2024-11-19
260,Wind,Italy,478.81,3258.95,331.05,114.33,2023-04-03
260,Gas,Germany,212.13,4009.01,1478.24,153.05,2023-06-23
458,Gas,Spain,90.13,317.78,889.56,52.99,2023-07-06
227,Coal,Netherlands,342.24,2840.1,1784.45,112.94,2024-05-09
309,Gas,Netherlands,213.06,3510.5,608.81,186.74,2023-01-16
250,Coal,Germany,14.62,859.84,1944.02,38.3,2024-03-25
354,Gas,Germany,483.35,919.17,1471.65,82.58,2024-08-06
317,Wind,Germany,300.96,4660.25,1229.18,109.36,2023-01-16
129,Gas,Netherlands,308.6,2035.08,1881.78,153.66,2023-05-26
144,Wind,Germany,491.43,1408.98,1079.72,194.1,2024-01-22
179,Gas,Netherlands,417.58,275.59,727.06,52.69,2023-03-08
138,Gas,Netherlands,184.52,232.63,1390.03,131.87,2023-04-10
339,Solar,France,25.7,1327.96,488.24,106.24,2023-11-29
144,Gas,France,115.08,3118.85,1045.16,83.19,2024-08-07
177,Wind,Spain,179.01,3045.41,1788.77,49.8,2023-11-01
436,Hydro,Spain,480.33,1166.15,880.46,107.84,2024-01-11
495,Wind,Italy,444.89,3725.8,848.8,97.03,2024-01-31
448,Gas,Germany,15.66,2332.87,674.39,113.77,2024-05-03
387,Coal,Netherlands,493.68,4006.87,1313.28,114.04,2023-09-19
379,Solar,Italy,132.27,4625.65,533.63,132.61,2024-11-21
215,Coal,France,388.81,1224.79,1614.89,194.32,2023-12-03
368,Solar,Netherlands,62.72,2269.17,1263.67,57.86,2024-08-03
434,Solar,Italy,114.06,313.29,1916.08,77.49,2024-08-22
411,Coal,France,255.19,3825.31,1845.26,69.45,2023-04-02
152,Gas,Spain,353.29,1646.77,636.21,27.0,2023-11-21
167,Wind,Germany,175.97,3273.51,1646.01,85.17,2024-04-28
281,Coal,Germany,437.26,1936.69,105.99,161.3,2023-06-02
133,Hydro,Italy,470.4,755.61,650.63,53.56,2023-12-10
383,Solar,France,65.67,84.95,1543.11,82.25,2023-07-07
405,Wind,Italy,360.69,3219.77,147.01,143.01,2023-10-12
485,Hydro,France,70.3,4674.97,1192.64,183.08,2023-03-26
348,Wind,France,173.68,4522.56,1517.16,178.35,2023-12-27
210,Gas,Germany,410.68,4705.68,1415.24,79.64,2023-08-28
193,Hydro,Spain,171.49,3456.01,1550.87,41.39,2024-03-18
278,Coal,Spain,454.16,2174.32,327.81,31.87,2023-01-14
146,Wind,Netherlands,208.68,2655.8,634.96,31.43,2023-04-28
381,Coal,France,158.35,3644.83,1517.2,122.11,2024-09-15
439,Coal,Germany,494.62,1528.85,1174.48,184.56,2024-03-20
461,Wind,France,223.54,998.29,173.85,175.8,2024-11-09
191,Wind,Netherlands,371.77,385.92,1846.98,164.77,2023-11-04
475,Solar,Germany,301.73,2409.67,340.87,144.42,2024-01-09
311,Solar,France,105.23,503.35,1183.88,102.65,2023-01-23
174,Hydro,Spain,252.65,2328.28,415.51,77.41,2024-06-07
477,Hydro,Spain,43.32,4073.43,1634.78,126.63,2024-03-07
301,Hydro,Netherlands,355.83,807.46,1164.11,97.15,2023-05-11
396,Solar,Spain,261.88,646.75,821.8,131.04,2023-05-31
407,Coal,France,65.58,1264.89,1469.31,55.43,2023-08-06
310,Gas,Netherlands,384.55,462.1,700.64,166.74,2024-11-02
437,Gas,Italy,403.26,1854.47,3.75,111.6,2023-09-11
233,Wind,Netherlands,368.25,3063.8,178.84,127.14,2023-03-17
429,Solar,Spain,167.88,2386.91,119.53,163.48,2024-07-01
165,Wind,Germany,362.97,3615.6,439.35,64.4,2024-01-26
379,Gas,Netherlands,290.97,645.23,1820.52,84.8,2023-12-21
127,Wind,France,274.22,1734.54,376.63,42.82,2024-09-04
216,Solar,Netherlands,326.13,2113.89,1169.16,100.8,2024-11-30
469,Solar,Spain,316.89,2325.48,1571.87,138.92,2023-06-02
416,Solar,Netherlands,400.58,390.03,1477.58,97.25,2023-03-07
424,Gas,France,493.06,367.89,654.89,148.92,2024-05-13
213,Solar,France,364.51,468.08,952.02,153.86,2023-02-20
174,Hydro,Spain,223.68,744.84,152.19,20.44,2024-06-06
301,Hydro,France,233.53,52.16,196.32,125.08,2024-11-11
158,Solar,Spain,19.49,1544.43,493.8,193.73,2023-04-24
485,Hydro,Netherlands,84.15,2086.27,299.95,146.33,2023-10-17
114,Solar,Netherlands,117.94,2766.09,135.39,105.71,2023-03-10
330,Gas,Italy,495.21,185.4,519.23,100.83,2024-01-30
204,Hydro,Spain,382.73,2252.79,1069.52,54.85,2024-09-03
264,Gas,Germany,75.06,4693.28,421.07,179.77,2024-07-03
298,Hydro,Spain,251.69,3768.75,562.23,198.07,2023-03-28
453,Coal,Netherlands,110.7,1639.57,1646.97,52.99,2023-12-05
134,Coal,Netherlands,152.32,2654.88,1502.09,39.88,2024-04-15
261,Gas,France,304.27,3508.11,61.5,74.35,2023-01-08
344,Hydro,Italy,301.52,814.74,160.53,77.89,2024-11-15
386,Coal,Germany,436.54,407.04,1856.41,154.48,2024-03-07
482,Solar,Italy,86.47,3113.61,722.98,60.6,2023-06-23
118,Wind,Spain,251.21,3698.25,46.92,120.88,2023-12-22
379,Coal,Spain,301.42,2595.32,780.59,68.16,2024-05-16
439,Coal,Netherlands,465.58,3492.41,1528.86,158.26,2023-08-20
447,Solar,France,260.63,3609.06,1804.74,85.49,2024-02-18
281,Coal,Germany,173.63,3238.23,1401.3,84.08,2023-11-08
246,Coal,France,149.61,4686.46,545.58,26.27,2024-04-09
473,Coal,Germany,111.97,2703.42,1973.74,32.58,2023-01-30
275,Hydro,Italy,481.37,331.9,303.62,150.66,2024-01-14
262,Coal,Netherlands,303.45,2847.58,736.97,123.65,2024-09-24
274,Wind,France,155.24,3214.98,712.14,47.85,2023-04-22
146,Hydro,Spain,373.83,1736.88,983.84,191.91,2024-04-15
355,Hydro,Netherlands,148.19,2390.24,231.53,114.29,2023-09-02
273,Gas,Germany,254.4,3863.94,1227.16,51.2,2023-08-16
202,Coal,Netherlands,17.86,3608.26,1276.36,92.13,2024-07-11
220,Wind,Spain,424.05,929.16,906.42,111.01,2023-12-11
449,Wind,Spain,478.49,1227.83,196.51,43.01,2024-09-08
244,Gas,Germany,433.55,2874.7,1522.2,109.38,2023-06-16
141,Wind,Netherlands,89.7,1982.31,1856.24,35.37,2023-05-19
466,Hydro,France,413.51,3764.92,704.68,82.83,2024-10-04
128,Solar,Netherlands,176.77,551.41,473.06,136.51,2024-09-21
479,Hydro,Spain,468.46,1661.7,1907.36,159.33,2023-10-30
372,Solar,Germany,153.04,1869.85,277.82,71.42,2023-12-08
113,Wind,Italy,49.25,2181.76,959.03,115.87,2024-10-30
405,Coal,Italy,427.2,3843.32,1388.15,82.39,2023-02-09
412,Solar,Netherlands,62.74,141.52,87.09,199.71,2023-01-08
288,Hydro,Spain,273.01,765.79,1620.32,162.6,2023-08-31
459,Hydro,Netherlands,191.09,2778.38,1339.5,166.68,2024-08-01
394,Hydro,Germany,379.64,2459.49,1493.14,183.49,2023-06-27
282,Hydro,France,375.71,4759.8,419.57,131.4,2024-09-09
451,Gas,Italy,389.19,326.44,539.42,152.37,2024-12-19
135,Wind,Netherlands,36.32,1517.75,1990.49,163.18,2023-06-04
469,Coal,Spain,429.9,3900.43,719.06,69.23,2023-03-29
136,Gas,Italy,235.83,4808.75,48.82,196.23,2024-03-12
113,Wind,Italy,113.5,4971.49,708.52,101.09,2023-09-03
222,Solar,France,152.95,1493.89,761.54,120.98,2024-02-24
182,Gas,Netherlands,451.86,2998.5,1768.43,129.26,2024-11-12
258,Gas,France,7.97,4790.9,556.04,112.35,2023-10-13
428,Gas,Spain,401.85,4887.42,1586.97,91.16,2023-09-28
201,Gas,Spain,462.35,633.2,219.0,179.02,2023-07-18
436,Solar,Netherlands,128.78,1804.47,1021.54,27.87,2023-06-02
182,Hydro,Italy,411.89,3681.44,813.95,64.25,2024-05-01
143,Gas,Germany,84.74,2817.12,653.46,200.0,2023-07-05
167,Wind,France,13.03,2901.77,1552.32,58.28,2023-08-30
147,Hydro,Italy,304.26,2181.32,1204.11,85.02,2024-01-11
156,Solar,Spain,324.87,4229.22,1901.63,163.35,2023-05-15
174,Coal,Spain,79.32,369.22,721.51,64.28,2024-10-09
121,Solar,Italy,258.67,1184.7,244.3,158.66,2024-12-30
231,Coal,Italy,195.82,3530.52,473.67,182.82,2024-12-28
401,Wind,Spain,42.75,4105.7,1366.32,30.08,2024-07-16
366,Coal,France,256.33,4854.77,1312.86,190.18,2023-05-04
386,Gas,France,294.64,1515.69,1260.33,109.02,2024-09-22
494,Hydro,Italy,112.5,1140.64,1437.66,128.13,2024-11-30
219,Hydro,Netherlands,371.19,1329.07,212.16,70.18,2023-06-10
345,Gas,Spain,40.94,1284.18,576.79,110.85,2023-08-03
155,Hydro,Germany,277.74,2409.8,1149.23,165.58,2023-05-20
137,Solar,Spain,155.18,1454.47,871.75,164.68,2024-12-19
344,Gas,France,220.86,739.19,1014.83,75.51,2024-09-09
120,Gas,France,447.27,315.67,425.71,144.91,2023-02-27
209,Hydro,Germany,336.63,1316.35,1219.92,170.45,2023-06-20
193,Coal,France,78.69,4096.69,671.25,187.04,2023-07-04
493,Wind,Germany,443.72,4230.44,1599.16,45.67,2024-08-03
235,Coal,France,189.55,2975.66,1174.31,59.64,2024-04-05
330,Solar,Germany,173.94,2008.78,1994.89,151.06,2024-02-09
107,Gas,Netherlands,253.26,1368.92,1183.38,183.91,2023-10-04
427,Gas,Spain,106.62,245.22,106.46,34.37,2023-02-17
474,Solar,France,457.55,4952.37,435.81,62.45,2023-05-12
389,Wind,Italy,236.61,1939.49,503.92,182.52,2024-02-05
350,Gas,Germany,199.94,1895.96,50.71,45.44,2023-02-01
499,Coal,Germany,89.63,2017.32,1837.41,127.28,2023-05-11
460,Solar,Germany,402.33,3895.25,1253.8,23.96,2024-01-12
496,Gas,France,476.65,3309.0,1624.19,65.39,2023-08-12
186,Coal,Spain,435.45,4719.07,1173.22,68.95,2024-11-23
303,Solar,Italy,84.94,419.11,1714.61,22.59,2023-05-24
318,Solar,Germany,377.05,4806.29,1254.24,159.59,2023-08-19
340,Solar,Germany,106.06,2968.06,164.63,149.86,2024-11-04
419,Wind,Germany,24.22,4650.7,58.64,21.15,2024-04-01
357,Solar,Germany,244.81,3831.54,886.52,35.86,2024-09-21
208,Hydro,Italy,336.84,4932.32,1285.11,159.02,2023-06-11
355,Hydro,Germany,66.52,1104.3,1693.8,60.29,2023-04-17
381,Solar,Italy,304.73,2627.34,1790.38,123.4,2024-09-26
319,Gas,Italy,422.6,4696.19,1641.7,190.21,2023-08-20
182,Hydro,Germany,108.46,730.67,211.93,54.3,2023-06-29
206,Coal,Netherlands,216.76,3911.15,1511.29,29.73,2023-04-13
168,Coal,Italy,251.91,4574.08,698.78,126.17,2023-03-18
196,Gas,Netherlands,416.45,1905.94,1714.83,76.79,2023-09-23
311,Coal,Italy,386.83,2243.16,1650.59,139.02,2023-11-30
385,Gas,France,385.82,4168.67,1301.49,193.22,2024-04-21
336,Coal,Germany,341.12,2853.74,1831.17,122.28,2023-09-03
107,Solar,France,310.81,2418.61,1084.24,142.76,2024-02-06
393,Coal,Italy,256.9,1406.64,482.97,60.47,2024-07-21
288,Solar,France,187.96,2703.78,1306.06,155.24,2024-04-11
180,Coal,Germany,259.05,1910.58,382.7,29.89,2023-05-23
207,Coal,Germany,427.59,2382.08,1524.07,178.0,2024-08-17
420,Coal,Italy,287.44,4258.08,1758.84,100.15,2023-07-06
166,Solar,Italy,492.87,4235.62,1331.28,71.76,2024-10-22
273,Coal,Netherlands,75.55,153.93,980.83,128.55,2024-05-26
445,Coal,Spain,223.37,2751.99,1904.2,170.29,2023-05-03
450,Wind,France,104.14,4756.12,1580.05,91.9,2023-12-28
427,Solar,Netherlands,185.72,2257.85,920.78,139.82,2023-06-10
142,Hydro,France,395.93,596.52,1099.49,185.49,2023-10-03
286,Gas,Germany,413.26,105.84,1434.64,159.91,2024-12-08
401,Wind,Italy,20.7,2070.38,880.36,191.05,2024-08-16
299,Coal,France,476.92,4390.79,806.31,172.59,2023-03-10
480,Hydro,Spain,436.58,4468.97,1735.24,84.14,2024-08-27
138,Hydro,Germany,452.96,3325.22,722.34,130.61,2024-11-20
319,Coal,Germany,191.51,4767.1,1985.45,51.82,2024-03-13
406,Coal,Netherlands,251.0,407.7,679.64,183.12,2024-03-07
103,Wind,Spain,88.41,1883.95,1501.31,78.91,2023-08-17
220,Solar,Germany,201.43,3973.54,1017.63,112.64,2024-06-24
435,Wind,Spain,67.44,4207.4,117.47,113.79,2024-03-18
176,Solar,Italy,432.33,502.89,1598.02,66.74,2023-02-26
278,Hydro,Spain,292.66,2956.41,1664.63,188.95,2023-08-09
232,Gas,Netherlands,72.31,3347.34,1491.55,167.76,2024-08-12
410,Coal,Netherlands,440.14,1148.39,1842.37,86.65,2024-03-02
328,Wind,France,44.78,215.08,124.51,70.31,2024-03-11
375,Hydro,Italy,463.84,152.52,618.26,105.14,2024-12-18
251,Wind,Italy,57.35,1827.05,1972.68,192.92,2024-03-08
263,Solar,Spain,360.4,680.95,1009.07,161.65,2023-12-24
389,Coal,Netherlands,324.43,2877.52,537.9,87.55,2023-11-07
477,Solar,Netherlands,392.44,1287.35,729.66,40.45,2024-10-02
208,Solar,Netherlands,284.56,1723.6,1884.73,35.48,2024-12-26
225,Solar,Italy,178.21,1755.68,1444.39,142.45,2023-06-18
339,Hydro,Netherlands,140.83,4659.96,242.27,66.89,2024-03-15
409,Coal,France,473.01,4314.83,507.98,145.29,2024-10-09
488,Gas,Germany,223.43,3261.38,215.67,65.65,2023-11-30
444,Wind,Netherlands,421.89,827.08,1724.33,160.61,2023-05-09
245,Solar,France,362.91,430.91,730.78,27.42,2024-03-31
351,Coal,France,329.79,1810.73,1954.99,157.66,2023-10-10
282,Wind,Germany,485.45,2876.89,1962.46,67.49,2024-07-05
408,Coal,Italy,284.9,3638.7,1321.57,80.87,2024-10-16
405,Wind,Netherlands,367.84,168.91,1379.88,45.0,2023-10-23
171,Coal,France,425.59,1014.21,987.25,50.56,2023-09-23
318,Gas,France,27.76,2220.27,835.18,106.45,2023-06-24
306,Coal,Germany,498.17,1830.1,764.37,149.75,2024-09-14
272,Coal,France,134.78,2318.52,1852.32,105.69,2024-04-08
240,Solar,Netherlands,352.75,1670.6,798.69,138.35,2023-10-01
371,Solar,Italy,477.04,2959.91,1928.48,73.23,2023-04-04
313,Solar,France,382.75,4336.67,1566.92,21.51,2023-01-17
368,Coal,Italy,118.66,455.51,463.22,40.91,2023-04-04
